date,entry,exit,weekday,sunrise,weather_code,sunset,daylight_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,temperature_2m_min,temperature_2m_max,temperature_2m_mean,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max
2020-02-16,177493,175807,Sunday,1581817348,1.0,1581856142,38854.027,0.0,0.0,0.0,0.0,16.7,43.25,31.1975,22.70486,36.347527,7.599514,8.105845,14.5405
2020-02-15,227041,225092,Saturday,1581731022,71.0,1581769674,38711.613,0.003937008,0.0,0.05511811,1.0,19.130001,36.05,27.7325,19.542408,27.87984,11.073019,6.0233064,13.1983
2020-02-14,579125,575955,Friday,1581644695,3.0,1581683205,38569.86,0.0,0.0,0.0,0.0,24.8,46.85,35.629997,26.12088,37.634197,15.390524,12.968814,19.0145
2020-02-13,656658,653690,Thursday,1581558367,71.0,1581596736,38428.906,0.0,0.0,0.027559055,0.0,29.03,47.3,37.79375,28.3267,37.439465,19.23416,11.126686,19.461899
2020-02-12,666649,663933,Wednesday,1581472038,3.0,1581510268,38288.887,0.0,0.0,0.0,0.0,24.08,48.38,36.912502,28.710081,41.39165,15.272989,8.01895,15.4353
2020-02-11,665729,663174,Tuesday,1581385707,3.0,1581423799,38149.945,0.0,0.0,0.0,0.0,21.02,44.15,33.22625,25.464918,36.744106,13.51586,6.4872994,12.5272
2020-02-10,622891,619977,Monday,1581299375,2.0,1581337330,38012.223,0.0,0.0,0.0,0.0,15.530001,43.61,31.21625,22.798567,35.45417,7.461174,8.643624,12.3035
2020-02-09,153988,152714,Sunday,1581213042,3.0,1581250860,37875.863,0.0,0.0,0.0,0.0,16.43,42.35,30.4925,22.934622,34.52487,9.755434,6.5219193,10.7376
2020-02-08,236476,234674,Saturday,1581126707,3.0,1581164391,37741.02,0.0,0.0,0.0,0.0,16.16,43.7,30.06125,21.866203,35.554928,6.929249,8.908766,12.3035
2020-02-07,589990,587465,Friday,1581040370,0.0,1581077922,37607.844,0.0,0.0,0.0,0.0,11.93,45.23,31.085001,23.017084,36.666245,3.6516666,8.0656185,12.5272
2020-02-06,647190,644768,Thursday,1580954032,3.0,1580991453,37476.49,0.0,0.0,0.0,0.0,14.27,43.79,31.23125,23.482264,35.723732,6.0595207,7.703859,10.9613
2020-02-05,656518,654342,Wednesday,1580867691,3.0,1580904984,37347.113,0.0,0.0,0.0,0.0,16.07,41.09,29.99375,22.750551,34.297638,8.046764,5.0270324,8.948
2020-02-04,671505,669062,Tuesday,1580781349,3.0,1580818516,37219.88,0.0,0.0,0.0,0.0,13.459999,39.74,28.30625,20.691204,32.84772,4.763508,6.085298,10.7376
2020-02-03,617638,614703,Monday,1580695004,3.0,1580732047,37094.94,0.0,0.0,0.0,0.0,12.83,39.38,26.67125,18.955477,31.936909,4.436558,6.1058216,9.8428
2020-02-02,154578,153134,Sunday,1580608658,2.0,1580645579,36972.4,0.0,0.0,0.0,0.0,11.030001,38.21,25.8875,17.98608,30.430769,2.7392063,6.366614,9.619101
2020-02-01,224057,221871,Saturday,1580522310,2.0,1580559110,36851.13,0.0,0.0,0.0,0.0,10.490002,37.489998,25.54625,17.68349,29.820322,1.6222324,6.2154794,10.0665
2020-01-31,597530,594021,Friday,1580435961,0.0,1580472641,36730.797,0.0,0.0,0.0,0.0,8.869999,37.85,24.8675,17.166325,30.717554,0.13877487,5.645932,10.290199
2020-01-30,662606,657934,Thursday,1580349610,3.0,1580386171,36611.55,0.0,0.0,0.0,0.0,10.130001,37.4,25.748749,18.242924,30.167576,1.4867916,5.3874097,8.5006
2020-01-29,671510,668854,Wednesday,1580263257,3.0,1580299701,36493.51,0.0,0.0,0.0,0.0,9.77,36.23,24.335001,16.780487,28.965578,1.5572567,5.110945,9.395399
2020-01-28,656377,653328,Tuesday,1580176904,2.0,1580213232,36376.832,0.0,0.0,0.0,0.0,10.759998,36.77,24.6875,16.78504,30.026808,2.1676903,6.814594,10.7376
2020-01-27,611842,608900,Monday,1580090548,0.0,1580126762,36261.645,0.0,0.0,0.0,0.0,9.41,34.7,23.825,16.347902,28.133532,1.4665794,6.2395864,9.619101
2020-01-26,176291,174635,Sunday,1580004191,3.0,1580040292,36148.09,0.0,0.0,0.0,0.0,12.200001,32.63,23.23625,15.6647,25.425285,4.4610558,5.8718586,10.0665
2020-01-25,248092,245994,Saturday,1579917832,3.0,1579953822,36036.32,0.0,0.0,0.0,0.0,9.32,33.08,22.4075,14.804432,25.624681,1.594183,6.010832,9.1717
2020-01-24,663943,659031,Friday,1579831472,3.0,1579867352,35926.477,0.0,0.0,0.0,0.0,14.18,30.380001,21.89,13.733431,22.747746,5.8866215,8.686937,12.5272
2020-01-23,672822,669488,Thursday,1579745109,2.0,1579780883,35818.727,0.0,0.0,0.0,0.0,9.859999,35.6,23.119999,14.867493,27.713577,1.9976997,8.863716,12.5272
2020-01-22,657964,654017,Wednesday,1579658745,3.0,1579694415,35713.203,0.0,0.0,0.0,0.0,8.509998,32.0,21.447498,14.287859,25.635859,0.60673904,5.405955,8.2769
2020-01-21,640121,637025,Tuesday,1579572379,3.0,1579607947,35610.07,0.0,0.0,0.0,0.0,8.6,30.74,20.779999,13.625055,24.434278,0.96624756,4.6116934,9.1717
2020-01-20,203184,201433,Monday,1579486011,3.0,1579521479,35509.496,0.0,0.0,0.0,0.0,10.130001,31.64,21.346249,13.879375,24.796215,1.9355621,6.8035703,9.619101
2020-01-19,161968,160481,Sunday,1579399642,3.0,1579435013,35411.617,0.0,0.0,0.0,0.0,10.490002,30.65,19.7675,12.631483,24.183083,2.23913,4.5626025,7.6058
2020-01-18,198714,196759,Saturday,1579313270,3.0,1579348547,35316.617,0.0,0.0,0.0,0.0,7.4300003,31.55,21.26375,14.46944,25.213823,-0.16332626,5.3781123,7.6058
2020-01-17,580493,577388,Friday,1579226896,3.0,1579262082,35224.65,0.0,0.0,0.0,0.0,14.630001,34.7,24.0425,16.950356,27.53652,8.110561,7.4361324,12.3035
2020-01-16,681903,679468,Thursday,1579140520,3.0,1579175619,35135.883,0.0,0.0,0.0,0.0,18.41,33.17,26.23625,19.663534,26.54863,11.644354,4.52958,9.1717
2020-01-15,679351,676617,Wednesday,1579054141,3.0,1579089157,35050.484,0.0,0.0,0.0,0.0,17.869999,32.9,24.14375,17.628128,25.683542,10.9117985,4.6976995,9.1717
2020-01-14,668282,665301,Tuesday,1578967761,3.0,1579002696,34968.617,0.0,0.0,0.0,0.0,16.7,34.7,24.4475,17.34381,27.033981,9.679104,7.7814164,12.079801
2020-01-13,639163,636102,Monday,1578881378,73.0,1578916236,34890.41,0.12598425,0.0,0.8818897,17.0,17.6,26.24,22.53875,16.087362,19.946053,10.6053295,5.5022926,7.8295
2020-01-12,160043,168162,Sunday,1578794993,3.0,1578829777,34815.047,0.0,0.0,0.0,0.0,16.16,29.93,23.00375,16.17842,24.141544,8.9746475,5.0020843,8.948
2020-01-11,222405,236295,Saturday,1578708605,3.0,1578743317,34742.297,0.0,0.0,0.0,0.0,14.450001,29.57,21.15125,14.145229,23.076988,7.8364677,6.651079,9.1717
2020-01-10,601278,598383,Friday,1578622215,3.0,1578656859,34672.242,0.0,0.0,0.0,0.0,10.67,30.11,19.23125,12.195192,23.624413,3.3977757,4.906124,9.395399
2020-01-09,649538,646388,Thursday,1578535823,3.0,1578570400,34604.977,0.0,0.0,0.0,0.0,7.880001,32.27,19.235,11.973179,25.27136,0.549036,6.5334187,8.948
2020-01-08,629474,626154,Wednesday,1578449429,3.0,1578483943,34540.582,0.0,0.0,0.0,0.0,6.4400005,30.11,19.54625,12.536169,23.741556,-0.93681335,4.8030424,8.5006
2020-01-07,647914,643848,Tuesday,1578363032,3.0,1578397486,34479.137,0.0,0.0,0.0,0.0,12.65,29.03,21.39875,14.833834,22.821411,6.545841,3.5861838,6.711
2020-01-06,614291,609398,Monday,1578276633,71.0,1578311030,34420.74,0.003937008,0.0,0.027559055,1.0,14.990002,30.2,22.4225,14.774738,21.598562,6.6640778,6.502709,12.750899
2020-01-05,145140,143662,Sunday,1578190233,3.0,1578224576,34365.473,0.0,0.0,0.0,0.0,10.85,30.83,20.873749,13.267097,23.021317,2.6602783,5.2031293,9.1717
2020-01-04,188417,186433,Saturday,1578103830,3.0,1578138122,34313.418,0.0,0.0,0.0,0.0,10.759998,32.45,23.41625,16.131153,24.808304,2.941412,5.0469017,9.619101
2020-01-03,486994,484367,Friday,1578017425,3.0,1578051670,34264.656,0.0,0.0,0.0,0.0,13.549999,30.47,22.227499,15.232082,24.396461,6.515566,5.3734584,11.184999
2020-01-02,497742,495014,Thursday,1577931018,3.0,1577965219,34219.285,0.0,0.0,0.0,0.0,10.219999,30.47,20.539999,13.668913,24.50254,2.143713,5.3688,7.8295
2020-01-01,130023,128594,Wednesday,1577844610,3.0,1577878770,34177.38,0.0,0.0,0.0,0.0,11.299999,34.52,22.79375,15.859808,27.903484,4.496563,6.154799,9.1717
2019-12-31,405886,402000,Tuesday,1577758199,3.0,1577792323,34139.027,0.0,0.0,0.0,0.0,10.219999,30.74,20.5925,13.332582,23.970123,1.6683464,5.605906,6.9346995
2019-12-30,432303,431515,Monday,1577671786,3.0,1577705877,34104.297,0.0,0.0,0.0,0.0,10.130001,29.75,20.2625,12.873623,22.773241,1.7759037,5.0020843,8.948
2019-12-29,137214,135857,Sunday,1577585372,3.0,1577619434,34073.293,0.0,0.0,0.0,0.0,12.380001,32.36,22.32125,14.833336,25.057072,5.189062,5.8547893,10.0665
2019-12-28,237418,235152,Saturday,1577498956,2.0,1577532992,34046.074,0.0,0.0,0.0,0.0,11.209999,33.71,20.6975,12.965536,26.813885,3.5356293,8.102758,10.7376
2019-12-27,373704,370498,Friday,1577412538,2.0,1577446552,34022.73,0.0,0.0,0.0,0.0,5.450001,27.77,18.2,10.792803,21.11171,-2.9675903,4.7453933,10.0665
2019-12-26,311415,308345,Thursday,1577326119,1.0,1577360115,34003.332,0.0,0.0,0.0,0.0,6.3500004,28.22,17.5925,10.16431,21.3463,-1.6420822,5.110945,8.7243
2019-12-25,59218,58375,Wednesday,1577239698,0.0,1577273680,33987.96,0.0,0.0,0.0,0.0,6.26,28.85,17.79875,10.246775,21.2029,-1.6573372,5.7032533,8.0532
2019-12-24,200031,197478,Tuesday,1577153275,1.0,1577187248,33976.676,0.0,0.0,0.0,0.0,8.959999,30.47,19.81625,11.90547,23.599411,1.3107567,9.745725,13.869399
2019-12-23,425299,422295,Monday,1577066849,1.0,1577100817,33969.41,0.0,0.0,0.0,0.0,8.780001,38.12,22.7075,14.449766,29.308432,0.7128258,9.637291,13.869399
2019-12-22,146965,145524,Sunday,1576980421,0.0,1577014387,33966.09,0.0,0.0,0.0,0.0,9.5,35.15,22.8875,14.806732,27.21566,0.4254799,7.8804655,12.5272
2019-12-21,205302,203541,Saturday,1576893991,3.0,1576927959,33966.688,0.0,0.0,0.0,0.0,10.940001,28.85,19.32875,11.390394,20.736288,2.5596619,7.327669,10.0665
2019-12-20,542615,539560,Friday,1576807558,3.0,1576841532,33971.145,0.0,0.0,0.0,0.0,9.59,32.18,19.80875,11.857296,25.048084,1.7675056,7.9153137,10.9613
2019-12-19,628632,626117,Thursday,1576721124,3.0,1576755108,33979.42,0.0,0.0,0.0,0.0,8.240002,30.2,19.865002,12.655598,22.8414,0.352026,4.3950076,8.2769
2019-12-18,660343,657946,Wednesday,1576634687,3.0,1576668685,33991.473,0.0,0.0,0.0,0.0,12.83,28.58,20.3975,13.108688,21.386621,4.8438168,4.9264817,8.5006
2019-12-17,653463,652066,Tuesday,1576548248,3.0,1576582263,34007.25,0.0,0.0,0.0,0.0,7.880001,31.82,20.1275,12.682932,24.601131,-0.1509285,6.502709,8.7243
2019-12-16,593821,593366,Monday,1576461808,0.0,1576495844,34026.69,0.0,0.0,0.0,0.0,8.059999,33.35,21.0275,13.521532,25.606455,-0.09788132,6.002501,8.5006
2019-12-15,183657,182545,Sunday,1576375366,2.0,1576409426,34049.758,0.0,0.0,0.0,0.0,16.25,47.48,29.5025,20.317324,36.576622,8.007357,15.201728,23.4885
2019-12-14,256195,254834,Saturday,1576288922,3.0,1576323011,34076.395,0.0,0.0,0.0,0.0,18.5,36.32,26.58125,18.48792,29.524734,9.235987,9.875792,14.3168
2019-12-13,596030,595812,Friday,1576202477,3.0,1576236597,34106.54,0.0,0.0,0.0,0.0,10.759998,34.07,23.2925,16.118862,27.511555,2.5853424,5.1645155,10.9613
2019-12-12,675042,674211,Thursday,1576116031,3.0,1576150186,34140.14,0.0,0.0,0.0,0.0,17.06,34.97,24.48125,17.835663,28.459988,10.135527,5.3031526,6.4873004
2019-12-11,676321,674088,Wednesday,1576029583,3.0,1576063777,34177.14,0.0,0.0,0.0,0.0,16.52,33.17,24.717499,18.21308,27.155691,9.138157,3.607054,8.0532
2019-12-10,671642,668805,Tuesday,1575943134,3.0,1575977370,34217.48,0.0,0.0,0.0,0.0,17.42,37.489998,26.498749,19.777315,30.845207,9.976982,5.9100847,7.8295
2019-12-09,619312,616306,Monday,1575856685,3.0,1575890965,34261.098,0.0,0.0,0.0,0.0,18.05,35.69,27.38,20.933567,29.442411,11.957729,4.7453933,7.3820996
2019-12-08,168333,166972,Sunday,1575770234,2.0,1575804563,34307.934,0.0,0.0,0.0,0.0,16.52,36.86,25.79,18.684132,30.197998,9.222288,5.9690604,7.8295
2019-12-07,256864,254829,Saturday,1575683783,3.0,1575718163,34357.93,0.0,0.0,0.0,0.0,12.469999,38.12,25.369999,17.540348,29.646585,4.874157,7.3379054,13.6456995
2019-12-06,625090,622674,Friday,1575597331,3.0,1575631765,34411.016,0.0,0.0,0.0,0.0,12.740002,36.68,25.89125,19.041832,30.172781,5.00156,6.7629957,8.948
2019-12-05,702726,700855,Thursday,1575510879,3.0,1575545370,34467.145,0.0,0.0,0.0,0.0,11.66,34.79,23.73875,16.803219,27.738995,3.8146973,4.7821593,7.6058
2019-12-04,672149,669451,Wednesday,1575424426,3.0,1575458978,34526.28,0.0,0.0,0.0,0.0,9.23,36.86,24.6575,17.53056,29.650959,2.5688438,6.1710396,9.619101
2019-12-03,670784,667653,Tuesday,1575337971,1.0,1575372588,34589.137,0.0,0.0,0.0,0.0,13.1,35.96,24.14,16.843079,29.19004,5.626343,6.6095686,8.5006
2019-12-02,599681,596928,Monday,1575251514,3.0,1575286200,34655.832,0.0,0.0,0.0,0.0,16.34,34.79,24.59375,17.571997,28.31619,9.570406,5.461213,7.1584
2019-12-01,120134,118915,Sunday,1575165057,3.0,1575199814,34726.22,0.0,0.0,0.0,0.0,13.369999,34.25,23.91125,16.471144,27.256851,5.916752,6.2994494,8.2769
2019-11-30,192943,191158,Saturday,1575078598,3.0,1575113430,34800.133,0.0,0.0,0.0,0.0,15.530001,35.6,25.31375,18.055733,27.951012,8.923946,5.833382,9.395399
2019-11-29,288284,285323,Friday,1574992137,0.0,1575027048,34877.426,0.0,0.0,0.0,0.0,13.009998,37.85,26.33375,18.967495,30.743973,5.3049126,6.0770693,8.2769
2019-11-28,89886,88812,Thursday,1574905676,2.0,1574940669,34957.94,0.0,0.0,0.0,0.0,16.97,38.03,28.3325,21.048014,30.49948,9.366169,6.6246934,8.948
2019-11-27,468502,465466,Wednesday,1574819214,3.0,1574854291,35041.527,0.0,0.0,0.0,0.0,17.06,36.05,27.125,19.588593,28.12832,9.622417,7.1618943,9.619101
2019-11-26,620069,617057,Tuesday,1574732751,3.0,1574767916,35128.035,0.0,0.0,0.0,0.0,19.85,39.02,29.06,21.721165,31.476091,13.138044,7.8135056,10.7376
2019-11-25,628266,625250,Monday,1574646287,2.0,1574681542,35217.316,0.0,0.0,0.0,0.0,22.73,38.84,30.6725,23.703701,30.81073,16.42358,6.0399003,10.5139
2019-11-24,173693,172022,Sunday,1574559822,3.0,1574595171,35309.21,0.0,0.0,0.0,0.0,18.05,39.47,29.62625,21.983524,31.301125,10.860645,5.538552,11.184999
2019-11-23,237271,235150,Saturday,1574473357,3.0,1574508801,35403.586,0.0,0.0,0.0,0.0,29.93,42.8,36.59,28.251997,34.665386,22.234444,8.5475645,12.750899
2019-11-22,620465,617459,Friday,1574386892,3.0,1574422433,35500.285,0.0,0.0,0.0,0.0,26.869999,47.57,37.42625,28.417503,36.775158,18.388632,12.424918,20.3567
2019-11-21,696803,694576,Thursday,1574300426,3.0,1574336067,35599.168,0.0,0.0,0.0,0.0,25.7,47.57,36.81875,29.58073,40.76023,18.821405,7.327669,9.8428
2019-11-20,687097,685174,Wednesday,1574213960,3.0,1574249703,35700.098,0.0,0.0,0.0,0.0,22.46,44.33,33.267498,25.645798,36.27251,15.667192,6.673612,8.7243
2019-11-19,676901,675155,Tuesday,1574127494,2.0,1574163341,35802.926,0.0,0.0,0.0,0.0,18.95,46.76,32.4875,24.624403,38.783016,10.838585,7.3379054,10.0665
2019-11-18,642996,640549,Monday,1574041028,1.0,1574076981,35907.523,0.0,0.0,0.0,0.0,17.6,46.13,33.12875,25.553463,38.551476,9.443602,6.639784,10.0665
2019-11-17,154019,162043,Sunday,1573954563,3.0,1573990622,36013.746,0.0,0.0,0.0,0.0,24.17,48.29,36.18125,28.327097,39.347992,16.988659,8.503543,15.8827
2019-11-16,228783,241342,Saturday,1573868097,3.0,1573904265,36121.47,0.0,0.0,0.0,0.0,37.4,59.989998,48.335,39.54283,51.191177,29.767942,11.220735,16.330101
2019-11-15,631875,628888,Friday,1573781632,3.0,1573817909,36230.55,0.0,0.0,0.0,0.0,39.2,49.190002,44.56625,35.931538,42.76455,29.958916,12.384579,17.2249
2019-11-14,686976,683971,Thursday,1573695167,51.0,1573731556,36340.95,0.003937008,0.003937008,0.0,1.0,27.05,49.190002,39.184998,32.01356,42.166534,19.255562,4.6709933,10.290199
2019-11-13,671842,669976,Wednesday,1573608702,1.0,1573645204,36453.746,0.0,0.0,0.0,0.0,25.61,47.39,35.70125,27.979057,40.64042,17.650959,6.4872994,13.1983
2019-11-12,656914,654565,Tuesday,1573522237,3.0,1573558855,36569.215,0.0,0.0,0.0,0.0,22.01,50.27,36.5,29.126213,44.03801,14.062201,7.0029173,9.619101
2019-11-11,360705,359086,Monday,1573435771,0.0,1573472508,36687.18,0.0,0.0,0.0,0.0,23.63,58.19,40.95125,31.578207,46.626537,15.1726265,25.293932,38.923798
2019-11-10,170065,185294,Sunday,1573349304,2.0,1573386163,36807.48,0.0,0.0,0.0,0.0,39.47,54.95,46.79375,36.72622,48.50012,27.841305,25.120224,39.8186
2019-11-09,252526,277992,Saturday,1573262838,2.0,1573299820,36929.95,0.0,0.0,0.0,0.0,25.43,53.42,40.46,34.369213,47.710835,19.875418,5.5565925,8.7243
2019-11-08,627704,625001,Friday,1573176371,3.0,1573213479,37054.42,0.0,0.0,0.0,0.0,26.96,55.4,42.916252,37.025,48.364315,19.949532,4.9264817,9.619101
2019-11-07,696342,693477,Thursday,1573089905,3.0,1573127139,37180.754,0.0,0.0,0.0,0.0,25.7,55.22,42.230003,35.257896,48.757084,18.649185,6.52192,12.974601
2019-11-06,697565,695092,Wednesday,1573003438,51.0,1573040801,37308.77,0.0118110245,0.0118110245,0.0,3.0,30.83,51.08,43.373753,36.919167,45.275566,24.609213,10.851179,17.0012
2019-11-05,684263,681886,Tuesday,1572916971,3.0,1572954465,37438.33,0.0,0.0,0.0,0.0,41.809998,58.64,49.658752,43.164745,52.19767,36.46682,10.821161,15.4353
2019-11-04,644366,641846,Monday,1572830505,2.0,1572868130,37569.277,0.0,0.0,0.0,0.0,32.18,60.8,48.10625,41.93473,54.467663,25.888214,7.8294992,11.184999
2019-11-03,184126,183380,Sunday,1572744038,2.0,1572781796,37701.473,0.0,0.0,0.0,0.0,32.9,60.980003,48.8975,42.893173,54.41484,25.843843,5.884628,10.9613
2019-11-02,505304,499553,Saturday,1572657572,3.0,1572695464,37834.773,0.0,0.0,0.0,0.0,32.0,57.11,46.385,40.269135,50.708313,26.124735,7.227968,12.750899
2019-11-01,628148,625520,Friday,1572571106,3.0,1572609132,37969.023,0.0,0.0,0.0,0.0,34.97,59.719997,48.59375,42.386353,53.655933,28.203506,5.90585,9.1717
2019-10-31,645801,642608,Thursday,1572484641,3.0,1572522802,38104.1,0.0,0.0,0.0,0.0,34.34,61.16,49.52375,43.282066,54.243492,28.382854,5.659212,9.8428
2019-10-30,713473,709928,Wednesday,1572398176,3.0,1572436473,38239.863,0.0,0.0,0.0,0.0,36.23,59.45,48.60875,42.107285,53.23822,29.659489,6.714727,9.395399
2019-10-29,695721,693204,Tuesday,1572311711,1.0,1572350145,38376.168,0.0,0.0,0.0,0.0,35.42,63.230003,50.72375,44.11618,55.934555,29.93624,8.724299,14.3168
2019-10-28,655388,652834,Monday,1572225246,51.0,1572263817,38512.895,0.007874016,0.007874016,0.0,2.0,41.45,59.9,51.54125,45.72174,53.922768,36.444324,6.7629957,11.8561
2019-10-27,280772,278110,Sunday,1572138783,3.0,1572177490,38649.914,0.0,0.0,0.0,0.0,32.99,62.15,48.627502,41.88481,54.444202,26.42381,7.8677554,12.079801
2019-10-26,336975,333884,Saturday,1572052319,3.0,1572091164,38787.09,0.0,0.0,0.0,0.0,33.8,59.269997,47.84375,42.019283,52.75801,28.072887,6.814594,9.1717
2019-10-25,709331,705068,Friday,1571965857,0.0,1572004839,38924.383,0.0,0.0,0.0,0.0,32.36,58.37,47.607502,41.9687,52.691353,26.113928,6.142592,8.7243
2019-10-24,704532,701933,Thursday,1571879394,3.0,1571918516,39062.89,0.0,0.0,0.0,0.0,36.41,54.86,46.76375,41.210064,48.97739,31.065783,5.101145,11.6324
2019-10-23,706201,703903,Wednesday,1571792932,3.0,1571832194,39202.945,0.0,0.0,0.0,0.0,40.91,58.010002,48.9875,40.256447,47.51597,33.91391,15.787896,25.501799
2019-10-22,682370,680065,Tuesday,1571706470,3.0,1571745874,39344.395,0.0,0.0,0.0,0.0,42.260002,66.2,55.981247,48.610016,59.66009,34.394905,16.450697,25.949202
2019-10-21,645977,643398,Monday,1571620008,3.0,1571659556,39487.12,0.0,0.0,0.0,0.0,49.55,66.83,58.358746,49.88439,61.15286,39.890198,19.047369,27.291399
2019-10-20,142201,140670,Sunday,1571533546,3.0,1571573239,39631.004,0.0,0.0,0.0,0.0,40.010002,63.59,52.280003,47.29679,57.88771,36.25247,6.905775,11.6324
2019-10-19,266021,263694,Saturday,1571447085,3.0,1571486923,39775.91,0.0,0.0,0.0,0.0,44.059998,66.56,55.527496,49.388123,59.544914,39.292847,9.490787,14.5405
2019-10-18,654928,651910,Friday,1571360624,3.0,1571400608,39921.723,0.0,0.0,0.0,0.0,45.23,73.49,60.425003,53.07419,63.60459,40.46423,17.455767,27.067701
2019-10-17,706669,703708,Thursday,1571274163,3.0,1571314294,40068.32,0.0,0.0,0.0,0.0,51.89,69.619995,60.80375,54.62374,65.13353,42.320763,13.505627,19.461899
2019-10-16,695137,692454,Wednesday,1571187703,2.0,1571227981,40215.594,0.0,0.0,0.0,0.0,42.17,69.89,58.15625,53.220146,64.59287,38.184635,8.849589,13.1983
2019-10-15,729825,726907,Tuesday,1571101243,0.0,1571141669,40363.42,0.0,0.0,0.0,0.0,45.14,69.53,59.64125,54.800354,65.05429,40.58177,8.441526,11.4087
2019-10-14,400981,399159,Monday,1571014783,3.0,1571055357,40511.69,0.0,0.0,0.0,0.0,48.02,64.22,57.03875,52.67231,59.848507,44.487694,8.405883,13.422
2019-10-13,227511,225989,Sunday,1570928323,1.0,1570969047,40660.293,0.0,0.0,0.0,0.0,44.78,65.39,55.145,49.513496,59.37141,40.422905,13.290868,19.461899
2019-10-12,303324,300753,Saturday,1570841864,2.0,1570882736,40809.11,0.0,0.0,0.0,0.0,46.67,73.130005,59.90375,54.504677,67.14174,43.547707,10.851179,15.659
2019-10-11,629008,625453,Friday,1570755405,3.0,1570796426,40958.04,0.0,0.0,0.0,0.0,43.879997,70.52,59.4875,54.11605,65.9306,37.775196,7.327669,14.9879
2019-10-10,695053,692302,Thursday,1570668947,2.0,1570710117,41106.97,0.0,0.0,0.0,0.0,44.33,71.15,59.986248,54.47616,65.11029,38.564938,8.420753,13.1983
2019-10-09,668642,666115,Wednesday,1570582489,3.0,1570623807,41255.793,0.0,0.0,0.0,0.0,49.37,76.19,63.893753,56.67279,69.166725,42.21087,10.263418,20.580399
2019-10-08,692447,690098,Tuesday,1570496031,3.0,1570537498,41404.41,0.0,0.0,0.0,0.0,56.3,73.76,66.25625,60.847355,69.95751,48.9341,10.7049265,16.330101
2019-10-07,643556,640528,Monday,1570409573,3.0,1570451188,41552.707,0.0,0.0,0.0,0.0,52.7,73.130005,63.34625,57.760994,67.11049,47.21272,15.627011,25.7255
2019-10-06,211137,208524,Sunday,1570323116,3.0,1570364879,41700.582,0.0,0.0,0.0,0.0,56.84,70.34,64.89876,61.031757,66.95684,53.274506,6.639784,11.184999
2019-10-05,268304,265711,Saturday,1570236659,3.0,1570278569,41848.0,0.0,0.0,0.0,0.0,51.89,70.07,61.587498,56.25202,64.37399,47.452126,13.572158,26.620298
2019-10-04,641787,638758,Friday,1570150202,3.0,1570192261,41995.965,0.0,0.0,0.0,0.0,51.89,67.01,59.750004,54.02375,60.788666,47.65189,12.737158,18.790798
2019-10-03,687522,684771,Thursday,1570063746,51.0,1570105954,42144.773,0.015748031,0.015748031,0.0,3.0,57.739998,73.58,65.16125,59.912006,67.49565,53.48843,10.611023,16.5538
2019-10-02,687690,684895,Wednesday,1569977290,3.0,1570019647,42294.332,0.0,0.0,0.0,0.0,58.46,75.65,67.35875,61.40874,69.7695,52.713078,9.771363,16.5538
2019-10-01,699354,696545,Tuesday,1569890834,3.0,1569933342,42444.543,0.0,0.0,0.0,0.0,55.04,81.95,69.99125,63.25358,74.86676,49.427837,14.872266,22.8174
2019-09-30,608722,606396,Monday,1569804378,2.0,1569847037,42595.305,0.0,0.0,0.0,0.0,57.65,88.61,73.92125,66.71214,80.99331,52.192955,12.758746,19.238201
2019-09-29,185861,188858,Sunday,1569717923,2.0,1569760733,42746.527,0.0,0.0,0.0,0.0,57.11,88.43,74.04875,68.03453,84.05066,50.766693,8.790015,14.9879
2019-09-28,256537,261260,Saturday,1569631467,0.0,1569674430,42898.12,0.0,0.0,0.0,0.0,58.64,89.15,75.39125,68.58784,83.2198,51.794464,11.004585,19.0145
2019-09-27,646285,643260,Friday,1569545012,0.0,1569588126,43049.977,0.0,0.0,0.0,0.0,55.940002,86.99,72.8825,67.08385,80.951035,49.93379,10.970427,17.6723
2019-09-26,699718,696151,Thursday,1569458557,1.0,1569501824,43202.01,0.0,0.0,0.0,0.0,54.5,85.82,71.68625,66.94032,79.7701,50.419216,8.133579,12.079801
2019-09-25,705347,702659,Wednesday,1569372103,0.0,1569415521,43354.133,0.0,0.0,0.0,0.0,54.05,84.92,71.62625,66.38478,79.26874,49.480263,8.565111,12.3035
2019-09-24,709658,706295,Tuesday,1569285648,0.0,1569329219,43506.242,0.0,0.0,0.0,0.0,52.52,84.92,70.445,65.60594,78.868774,47.98817,11.240786,16.5538
2019-09-23,662935,659434,Monday,1569199194,0.0,1569242916,43658.254,0.0,0.0,0.0,0.0,58.46,85.46001,71.990005,67.75946,79.99197,54.7885,10.167897,17.896
2019-09-22,183453,181824,Sunday,1569112739,0.0,1569156614,43810.062,0.0,0.0,0.0,0.0,52.34,83.119995,70.98499,66.80293,78.45459,47.79467,7.9089894,11.4087
2019-09-21,290075,287360,Saturday,1569026285,0.0,1569070311,43961.586,0.0,0.0,0.0,0.0,54.59,81.86,69.792496,65.29562,76.31919,51.135414,11.478665,18.790798
2019-09-20,642213,638618,Friday,1568939831,0.0,1568984008,44112.723,0.0,0.0,0.0,0.0,56.75,80.06,68.753746,64.70781,74.58719,55.381977,10.756226,15.4353
